Num_2017_0,Num_2017_1,Num_2017_2,Num_2017_3,Num_2017_4,Num_2017_5,Num_2017_6,Num_2017_7,Num_2017_8,Num_2017_9,Num_2017_10,Num_2017_11,Num_2017_12,Num_2017_13,Num_2017_14,Num_2017_15,Num_2017_16,Num_2017_17,Num_2017_18,Num_2017_19,Num_2017_20,F_2017_0,F_2017_1,F_2017_2,F_2017_3,F_2017_4,F_2017_5,F_2017_6,F_2017_7,F_2017_8,F_2017_9,F_2017_10,F_2017_11,F_2017_12,F_2017_13,F_2017_14,F_2017_15,F_2017_16,F_2017_17,F_2017_18,F_2017_19,Bsp_1982,Bsp_2001,Bsp_2016,Rec_1982,Rec_2001,Bloss
5135490,3312550,1844150,1809730,443067,1078340,180988,253355,138682,538645,164509,48155.9,34160,50766.2,30339.3,22349.1,131203,9477.21,10676.7,7137.87,16681.6,0.002942,0.02667,0.046567,0.069241,0.091609,0.111386,0.127448,0.139638,0.148396,0.154417,0.158425,0.161036,0.16272,0.163806,0.164512,0.164976,0.165287,0.165499,0.165647,0.165869,1847870,890451,528435,55570600,17143000,515338
2398040,2693560,1562110,2299010,374574,1010790,136334,166027,202627,990486,276733,100128,111399,139749,77671,66802.4,482540,51581.8,52749.5,40731.6,180239,0.00150400000000001,0.013022,0.028205,0.04322,0.054159,0.060583,0.063821,0.065314,0.065983,0.066289,0.066436,0.066512,0.066553,0.066577,0.066591,0.066601,0.066607,0.066611,0.066614,0.066619,2751680,1919760,1215120,53086600,16254700,1158750
3051520,2401650,1688020,2684770,420575,1022550,92987.7,219009,196130,797296,246369,98818.2,83623.9,111266,71129.9,48162.8,345369,36287.1,37944,27027.1,115515,0.002225,0.017013,0.032021,0.047653,0.060833,0.070349,0.076446,0.080014,0.081977,0.083022,0.083577,0.083876,0.084042,0.084138,0.084195,0.084231,0.084254,0.08427,0.084281,0.084298,2168570,1647910,944896,54521900,15437000,917880
9432590,3402360,3291780,2734550,595566,1208350,147273,199584,230603,1002750,266294,106054,123728,136697,66627.9,62069.1,422486,46720,38921.1,29117.9,138977,0.001446,0.013626,0.026977,0.041048,0.052667,0.060646,0.065381,0.067889,0.069121,0.069703,0.069978,0.07011,0.070176,0.070211,0.070231,0.070242,0.070249,0.070253,0.070256,0.07026,2291700,1645340,1081320,57855100,16924700,1063630
5091170,3094500,1863930,1946500,414013,1133820,161390,274976,248733,995846,327738,117929,74558.8,132754,73101.8,91341,530784,63079.5,51921.8,42799.4,176925,0.001218,0.013224,0.02777,0.042527,0.053655,0.060369,0.063795,0.065364,0.066047,0.066346,0.066481,0.066546,0.066578,0.066596,0.066606,0.066613,0.066617,0.066619,0.066621,0.066624,2268280,1809740,1231170,51819800,18071200,1170990
7817120,4297760,1926350,2526870,385977,1086060,76376,150591,107017,417377,75873.1,36155.5,25356.8,33304.8,12304.7,9696.81,58038.6,4582.32,4579.94,2423.11,4311.18,0.003552,0.034956,0.062742,0.095323,0.127812,0.156193,0.178362,0.194072,0.2043,0.210505,0.214067,0.216036,0.217101,0.217673,0.217981,0.21815,0.218244,0.218299,0.21833,0.218367,2126770,633614,345602,55338100,18229600,345602
3867490,2738020,2245190,2326900,363131,874185,121645,142795,216058,537015,198832,61940,57427.7,69498.6,41977.9,27966.3,187578,18679.8,17768.7,10824.7,34532.4,0.00228600000000001,0.020515,0.038696,0.059532,0.079546,0.096454,0.109436,0.118705,0.124971,0.129053,0.131657,0.133307,0.134359,0.135039,0.135488,0.13579,0.135998,0.136145,0.136251,0.136418,1727710,1115280,620015,51398200,15588900,600255
5204570,4172710,1927850,2553270,463577,1121270,133343,168564,210077,1141340,281119,126639,72693.9,131782,90191.9,52438.8,421417,40691.5,38480.6,26132.8,90010.5,0.00176200000000001,0.015579,0.029478,0.044328,0.057202,0.066756,0.073048,0.076836,0.078986,0.080169,0.080817,0.081177,0.081382,0.081503,0.081576,0.081623,0.081654,0.081675,0.081689,0.081711,2288340,1302610,996711,55010100,19257700,958807
8571950,2323770,2690160,1769500,529734,1280260,142199,269638,292535,891223,285942,118995,109288,102387,51443.2,57563.6,331498,39903.9,49797.3,26654.6,103573,0.00167600000000001,0.013436,0.02719,0.042255,0.055357,0.065025,0.07134,0.075107,0.07722,0.078369,0.07899,0.079331,0.079524,0.079637,0.079706,0.07975,0.079779,0.079799,0.079812,0.079833,2801270,1520970,1036390,47480600,14770000,1007580
5811000,2317960,1389550,1624960,380149,799818,139023,188972,180469,536504,177626,81452.7,62222.6,97151.1,62098,42396.2,295199,34325.3,25062.5,20626.2,81501.6,0.002307,0.020336,0.040789,0.062552,0.080838,0.093805,0.101896,0.106493,0.108955,0.110243,0.110919,0.111284,0.111487,0.111606,0.111678,0.111724,0.111754,0.111775,0.111789,0.111811,2115690,1434930,759627,50556500,15976900,713411
4656730,2155590,1474600,1663960,316834,963585,118307,151737,149132,537106,140744,65930.2,57239.4,63563.6,34689.1,30809.5,222412,22535,23154.7,11670,49589.2,0.00398400000000002,0.026268,0.048286,0.071702,0.092375,0.108357,0.11957,0.126895,0.131451,0.134207,0.135861,0.13686,0.137474,0.137861,0.138112,0.138279,0.138394,0.138474,0.138532,0.138627,2242370,1249580,616297,49696400,16657700,583421
5473320,3178480,2113000,2027990,468701,1340510,97417.4,182193,204825,780069,242514,60502.2,76423.3,75690.6,50617.9,41158.7,244369,22192.9,29045.5,17867.2,48242.4,0.00234700000000002,0.01777,0.033838,0.051779,0.068369,0.081766,0.091554,0.098191,0.102465,0.105136,0.106789,0.107816,0.108465,0.108884,0.109161,0.10935,0.109482,0.109576,0.109644,0.109748,2449270,1132460,769291,52166000,16264100,754323
5831390,4576920,3158730,2759590,715790,1586670,159394,220543,304220,891350,336566,97803,124720,123806,75059.1,78407.2,404612,41076.2,54026.8,28650.8,101097,0.00103600000000001,0.011192,0.024636,0.039711,0.052403,0.060999,0.065908,0.068378,0.06953,0.07005,0.070288,0.070399,0.070455,0.070483,0.070499,0.070509,0.070514,0.070518,0.07052,0.070524,2498630,1369690,1080050,51185700,17300900,1080050
5162940,2652090,1628950,2237400,358728,1038480,107959,202345,231564,653367,175495,106469,67151.4,81080.3,42923.6,48734.6,340665,33590.3,39716.5,28089.2,84999.9,0.001779,0.017163,0.036574,0.057464,0.074719,0.086547,0.09365,0.097574,0.099662,0.100771,0.101375,0.101716,0.101917,0.102041,0.10212,0.102173,0.10221,0.102235,0.102254,0.102281,2417680,1389740,800045,56788800,17708000,765710
2900320,2434320,1749190,2055340,344218,907834,195370,156203,226174,752978,189299,131900,79997.3,134257,85121,65743.9,370080,39136.4,48509.2,29293.9,143125,0.00204100000000002,0.015595,0.031787,0.048045,0.06074,0.069119,0.074058,0.07678,0.078242,0.079034,0.079475,0.079731,0.079886,0.079984,0.080049,0.080092,0.080123,0.080144,0.08016,0.080184,2572200,1859250,1022770,52757200,14496700,972518
4462420,3077710,1500740,2498920,558390,935589,171703,244134,216049,911014,244465,114647,83480.2,112057,73894.7,48308.5,375831,61921.2,43146.6,33575.8,96528.4,0.000938999999999995,0.013485,0.030357,0.048832,0.063739,0.073316,0.078505,0.081026,0.082191,0.08273,0.082986,0.083115,0.083183,0.083222,0.083244,0.083259,0.083268,0.083274,0.083278,0.083285,2209470,1363490,968411,46761500,16785400,933655
4191710,2598170,1818260,2374260,584287,988772,97022.4,191452,291174,924518,288339,137639,129627,113548,75152.2,62318.7,447888,54425.5,62125.3,39921.4,165046,0.001107,0.012234,0.02818,0.043727,0.054174,0.059509,0.061761,0.062623,0.062947,0.063075,0.063129,0.063154,0.063166,0.063173,0.063177,0.063179,0.06318,0.063181,0.063182,0.063183,2852380,1839290,1227940,50836200,15306900,1188560
10110700,3117880,2210140,2398540,409082,993970,95324.2,371102,266971,903880,195714,85239.6,74774.5,109219,57441.9,51525.6,318542,37955.9,31755,21949.8,85287.7,0.00134400000000001,0.014517,0.029268,0.045658,0.059973,0.070357,0.076848,0.080461,0.082318,0.08323,0.083674,0.083892,0.084003,0.084061,0.084093,0.084112,0.084123,0.08413,0.084135,0.084142,2173370,1412910,948714,52689000,15610100,918733
6797420,2836350,2376590,2581300,567727,1225960,178959,225366,265322,1130850,231964,93329.4,87639.6,165003,83101.7,61191.2,463314,44675,60634.4,35443.6,149856,0.00142,0.013729,0.026694,0.040094,0.051031,0.058519,0.063003,0.065453,0.066725,0.067378,0.067718,0.067902,0.068005,0.068065,0.068102,0.068126,0.068142,0.068153,0.068161,0.068172,2651970,1698270,1163480,51269900,17307100,1134760
6456850,2815450,1347560,3102530,509610,1024610,115466,256760,249418,891038,330846,74859.1,82398,162151,63055.8,77277,394997,46916.1,40999.6,33012.5,97966.7,0.000987000000000016,0.012877,0.027451,0.04396,0.058381,0.068735,0.075103,0.078585,0.080348,0.081208,0.081627,0.081836,0.081944,0.082003,0.082036,0.082056,0.082069,0.082077,0.082082,0.08209,2694550,1390560,989462,56683200,17411700,960328
9933240,3365040,1660870,2545980,540275,1126080,153671,197486,248056,887569,247286,117825,86256.3,107585,64174,53359.1,392901,44299.7,45933,26432.9,136666,0.00122700000000001,0.01338,0.030854,0.049257,0.062941,0.070721,0.074312,0.075756,0.0763,0.076505,0.076586,0.07662,0.076636,0.076643,0.076648,0.07665,0.076651,0.076652,0.076653,0.076654,2889970,1666460,1014920,48895400,16445300,987600
4815300,2828130,2754690,2402730,528359,1429890,128715,202309,298475,903731,306812,100773,79494.9,154417,86363.1,77563,446003,46550.4,43869.9,32821.3,143167,0.00154699999999999,0.013444,0.026689,0.040212,0.051009,0.058223,0.062446,0.064709,0.06587,0.066463,0.066772,0.06694,0.067036,0.067093,0.067128,0.067151,0.067166,0.067177,0.067185,0.067196,2662170,1707920,1162660,52918500,16739900,1143090
6437210,4005230,2796890,3029310,627440,1510540,199996,257319,249533,1174160,350656,194100,194144,160001,85686,95506.3,632510,81643,96652.5,40098.4,261383,0.00104699999999999,0.00946,0.020698,0.032075,0.040448,0.045337,0.047758,0.048842,0.04931,0.049514,0.049608,0.049653,0.049676,0.049689,0.049697,0.049702,0.049705,0.049707,0.049708,0.049711,3048160,2152920,1549030,53712700,17801100,1518390
8233690,3473260,1700490,2463260,573167,1386700,120614,271515,246040,891847,311184,120466,100334,136660,75809.9,53453,389811,44316.7,38792.5,26092.6,88933.2,0.00150800000000001,0.013748,0.026896,0.041169,0.053596,0.062784,0.068768,0.072301,0.07425,0.075286,0.075832,0.076124,0.076285,0.076376,0.076431,0.076464,0.076486,0.0765,0.07651,0.076525,2393760,1315050,1056000,50237900,17290800,1039990
9574620,3724540,1719770,2199770,626145,955743,164579,221242,326333,823089,178974,96610.4,74620.4,142154,64685,68907,398660,40098.3,53134.9,33673.5,120149,0.00187999999999999,0.015288,0.029361,0.04427,0.057015,0.06635,0.072441,0.076088,0.078152,0.079287,0.079909,0.080255,0.080453,0.080571,0.080643,0.08069,0.08072,0.080741,0.080756,0.080779,2522860,1592160,1007390,50943600,16525600,974630
4431700,2573570,2481690,2372600,566375,1020970,185473,260527,308915,1005910,333070,123984,103824,144201,85287.3,95432.7,493291,60253.7,50397,41508.8,185135,0.001467,0.013391,0.027071,0.040781,0.051275,0.057853,0.061399,0.06313,0.063938,0.064315,0.064496,0.064588,0.064637,0.064665,0.064682,0.064692,0.064699,0.064704,0.064707,0.064712,2799900,1904560,1235700,55711800,16910400,1187480
4209680,2289360,1868090,1913100,599303,933294,126614,149180,141341,447821,110176,43623.1,31678.2,37639.9,16795,16702,94766.6,9595.11,9304.84,4220.93,9332.87,0.003632,0.033228,0.060731,0.092009,0.1219,0.146871,0.165599,0.178459,0.186682,0.191669,0.194589,0.196272,0.19724,0.197803,0.198136,0.198339,0.198466,0.198547,0.198601,0.198677,1958590,728760,409075,60024700,18023000,402250
3434070,3105010,2312290,2103700,513092,1189770,139595,192619,212186,890522,235800,107029,111702,138301,48913.6,65517.8,395544,45325.3,45414.4,25555.5,119711,0.001556,0.013617,0.027601,0.042412,0.054707,0.063288,0.068566,0.071541,0.073138,0.073982,0.074434,0.074683,0.074826,0.074911,0.074964,0.074999,0.075022,0.075038,0.07505,0.075068,2335570,1614130,1067700,53056400,15944000,1039100
3723430,3518270,2375330,1890400,458702,818787,120064,195851,250013,635257,228811,65222,71716.2,84793.1,66676,44806,288868,38011.8,37820,17801.3,84888.2,0.00146299999999999,0.017234,0.035383,0.055524,0.072948,0.085408,0.093065,0.097257,0.099382,0.100419,0.100923,0.101173,0.101301,0.10137,0.101409,0.101432,0.101447,0.101456,0.101462,0.101471,2248890,1453810,796119,54436500,15363300,757370
5739000,3891490,2117260,2320780,645326,1329300,137370,386275,238696,982808,290819,167253,158305,158211,93335.8,92345.7,574963,69050.1,72721.3,48930.7,246523,0.001558,0.011473,0.024184,0.036296,0.044855,0.049788,0.052283,0.053468,0.054027,0.0543,0.054441,0.054518,0.054562,0.054589,0.054607,0.054618,0.054626,0.054632,0.054636,0.054642,2978750,2189080,1441590,52886100,16894900,1401520
4124230,3416170,3147750,2027240,506314,1137250,118600,288394,221174,979593,196457,126775,89619.4,104210,53196.5,55549.2,308051,29052.3,31577.5,21181.7,68745,0.002385,0.015878,0.029014,0.043513,0.056971,0.067979,0.076168,0.081831,0.085535,0.087865,0.089301,0.090179,0.090721,0.09106,0.091277,0.091419,0.091515,0.091581,0.091628,0.091701,2621460,1247380,914013,48285600,16573700,886934
5373340,2986810,2513210,1604190,538294,745474,203160,234461,221102,575025,152156,64283.3,46415.9,72991.3,37809.1,33202.7,225789,26099.5,17613.1,14849.3,48008.4,0.00185000000000002,0.022456,0.043052,0.06632,0.087754,0.104576,0.11614,0.123268,0.127317,0.129502,0.130656,0.131266,0.131594,0.131776,0.131881,0.131943,0.131981,0.132006,0.132023,0.132045,2141590,1161700,630846,51536200,17389800,598483
4074860,2508380,1558110,1270110,360664,763796,50658.9,126246,179423,592739,164070,60427.4,38008.1,67758.7,24849.3,32069.3,193644,18973.2,20676.5,15543.5,41086.6,0.002884,0.024676,0.049021,0.075732,0.098987,0.115999,0.126855,0.133087,0.136407,0.138103,0.138959,0.139396,0.139626,0.139751,0.139822,0.139865,0.139891,0.139908,0.139919,0.139935,2262900,1137430,611441,48180300,15181300,567027
5822400,4226520,3136450,2530140,534166,1186090,175576,200428,310458,925522,353070,105877,86000.4,122656,52821,90934.4,388866,36909.8,49645.3,17406.9,81021.2,0.001357,0.014172,0.027147,0.041909,0.055713,0.066829,0.074781,0.079958,0.083097,0.084915,0.085944,0.086526,0.086858,0.087052,0.087169,0.087242,0.087289,0.08732,0.087341,0.087373,2449490,1205980,941743,51808100,19170400,912839
6967290,3834220,2456500,2381930,399704,1166510,220313,178419,234880,891430,268575,81145.8,83488.8,107438,59974.4,46017.5,269231,32714.4,32364.2,17868.6,72282.3,0.00111600000000001,0.013419,0.028292,0.0456,0.061399,0.073404,0.081292,0.085922,0.088435,0.089742,0.090415,0.090766,0.090954,0.091059,0.09112,0.091156,0.09118,0.091195,0.091205,0.09122,2388570,1308050,891766,51085700,14771100,869009
8691310,4456840,3069820,2391940,632915,1171210,202100,232481,217054,828074,294386,99112.7,81859.5,118309,43709,42300.7,260028,27640.1,33627.6,19428.9,68771,0.00143200000000002,0.014316,0.028545,0.044694,0.059524,0.071194,0.079358,0.08457,0.087685,0.089473,0.090484,0.091059,0.091391,0.09159,0.091712,0.09179,0.091841,0.091876,0.0919,0.091937,2169840,1317230,869145,51265900,14844600,860777
5091560,2961320,2007160,2063110,444941,1271870,151643,279242,237514,889293,227678,128318,99069.4,107113,75226.1,67672.7,375791,31514.8,38765.6,26411.8,102060,0.00173000000000001,0.014918,0.030988,0.047808,0.06137,0.070451,0.075763,0.078608,0.080068,0.080815,0.081207,0.08142,0.081542,0.081615,0.081661,0.081691,0.081711,0.081725,0.081735,0.08175,2793810,1441620,995129,55429400,17063500,962465
5471570,4071220,2245250,2546250,351281,1035240,109026,157952,109359,415394,116850,38412.6,30640.9,51304.2,12197.2,12293.4,72389.8,6332.11,6568.65,2871.9,7173.91,0.00401899999999999,0.030836,0.053335,0.079041,0.104603,0.127469,0.146319,0.160889,0.171584,0.179125,0.184283,0.187745,0.190044,0.191569,0.192587,0.193274,0.193744,0.194072,0.194304,0.194669,1895130,753758,407198,52200100,15889400,407198
5911070,3605170,2287450,2395020,552244,803267,207766,269896,242205,941696,237066,146602,60663,95581.7,47893.8,72426,268705,28012.9,31937.4,18476.7,55028.5,0.002169,0.017258,0.033626,0.051717,0.067728,0.079662,0.087423,0.091968,0.094442,0.095735,0.096402,0.096749,0.096935,0.097037,0.097096,0.097131,0.097152,0.097166,0.097176,0.097189,2253110,1108380,830877,58088200,16412900,797600
3717850,2555530,2025440,2051720,434731,962744,171490,158269,162922,864465,172400,80832.5,92909.1,122460,54078.7,46719.1,387369,35379.1,37536.6,20888.5,102888,0.00150800000000001,0.015649,0.030319,0.046359,0.060558,0.071315,0.078537,0.082947,0.085464,0.086844,0.087592,0.088,0.088229,0.088361,0.088441,0.08849,0.088523,0.088544,0.088559,0.088582,2437540,1556180,940000,52503000,17305200,901756
5745630,2694540,2020980,2553340,414065,947092,110597,161028,232695,614777,239205,136656,79062,131254,77275.2,67506.2,380314,36430.3,38444.3,26842.9,115687,0.00176600000000002,0.014978,0.030734,0.048114,0.063254,0.074393,0.081615,0.085881,0.088251,0.089532,0.090222,0.090601,0.090816,0.090943,0.091021,0.09107,0.091103,0.091125,0.091141,0.091165,2095710,1623260,903028,55868200,16759700,864611
2739480,2617560,1662440,1662190,469984,1001150,69526.2,367103,168890,749518,234233,74430.3,110160,124645,51744.5,45990.5,440752,49265.5,44259.2,30841.9,138699,0.00168400000000002,0.015314,0.031796,0.048357,0.060947,0.068794,0.073033,0.075125,0.076118,0.07659,0.076823,0.076944,0.077009,0.077047,0.077071,0.077085,0.077095,0.077102,0.077106,0.077114,2574520,1725400,1058200,50370100,16925500,1010080
3035660,3064410,2015740,2560920,437733,1330710,134501,187471,216250,776317,212906,132690,118393,109388,48349.2,56184,366772,46347.4,34270.8,30721.3,100387,0.001886,0.015653,0.031438,0.047676,0.06068,0.069374,0.074459,0.077176,0.07856,0.07926,0.079621,0.079814,0.079922,0.079985,0.080024,0.08005,0.080066,0.080078,0.080086,0.080098,2529510,1467580,967176,53656700,16547900,951729
4212730,2052710,2065240,2134890,542822,1024490,144802,201699,215240,956200,246057,119902,120236,136254,73318.1,83016.2,461698,49430,45862.4,35251.8,145297,0.00131000000000001,0.012522,0.027496,0.043579,0.056412,0.0646,0.068976,0.071029,0.071923,0.072304,0.07247,0.072545,0.072582,0.072601,0.072611,0.072617,0.072621,0.072623,0.072625,0.072627,2356980,1713320,1130240,57353100,17109100,1082680
7402850,4140480,2837560,3037740,672251,1460240,150964,314154,329484,1017530,296368,105000,124821,162805,92794.8,91937,480516,45444.1,56041.5,32699.4,138155,0.001418,0.013041,0.02537,0.03785,0.047673,0.054044,0.057578,0.059319,0.060117,0.060473,0.060633,0.060708,0.060745,0.060764,0.060774,0.06078,0.060784,0.060786,0.060788,0.06079,2498880,1555160,1230190,54788800,17774500,1224070
4361970,2792160,1472860,2449440,467280,705335,237089,223771,239157,791456,208316,107113,63220,113257,56931.4,79073.7,374758,38814.8,57689.5,26792.9,123876,0.001528,0.01538,0.033042,0.051797,0.066678,0.076179,0.08134,0.083864,0.085037,0.085579,0.085837,0.085965,0.086033,0.08607,0.086092,0.086106,0.086114,0.08612,0.086124,0.08613,2345410,1637940,941330,54460300,16152000,893998
2960640,2351660,1507930,2107850,540049,907767,121191,203919,208171,875002,217929,139398,81831.1,136182,63469.6,40150.3,315578,51659.9,32287.1,28229.6,100478,0.00167500000000001,0.015163,0.03161,0.048987,0.062944,0.07207,0.077136,0.079615,0.080732,0.081218,0.081429,0.081525,0.08157,0.081593,0.081605,0.081612,0.081616,0.081619,0.081621,0.081623,2341200,1475540,986758,51270900,14120300,951199
5599230,5052220,2545960,3115700,760028,1282640,145185,257852,294403,1206950,408858,180718,114796,198448,113660,83923.4,533160,54164.8,73990.9,50638.6,208264,0.00126100000000001,0.009912,0.020447,0.031404,0.040309,0.046436,0.050189,0.052321,0.053491,0.054133,0.054493,0.054701,0.054828,0.054908,0.05496,0.054995,0.05502,0.055037,0.05505,0.055069,2952690,1993910,1444430,53175800,16405200,1418060
5798470,3097450,2446890,2613160,708909,1549730,157167,229210,324670,960478,260601,117085,95347.8,112248,57382.4,41730.3,323505,47733.4,24547.8,23218.5,65509.8,0.00243200000000002,0.016633,0.028628,0.041635,0.053846,0.064181,0.072292,0.078312,0.082601,0.085575,0.087606,0.088986,0.089928,0.090578,0.091032,0.091355,0.091589,0.091761,0.09189,0.092098,2213480,1207910,917843,56371500,17978400,917843
3862650,2318200,1740110,2226720,422475,1033340,121589,203782,239370,786791,174319,83107.2,103482,96715,65807.3,59981.6,297070,37164.9,39393.2,28152.6,88326.6,0.00214900000000001,0.017143,0.033518,0.051139,0.066424,0.077796,0.085357,0.09,0.092715,0.09427,0.095163,0.095685,0.095999,0.096195,0.096321,0.096405,0.096462,0.096502,0.096532,0.096576,1879200,1407710,861315,49287700,14999000,828432
4765950,3098510,2103650,1870020,452072,733552,86709.8,90915.8,158321,691916,134390,72857.1,51280.6,72357.6,22749.1,21012.5,164727,19959.5,12939.6,8354.01,24765.8,0.002249,0.023637,0.045636,0.070635,0.09377,0.112033,0.124722,0.132688,0.137329,0.13991,0.141315,0.14208,0.142504,0.142744,0.142884,0.14297,0.143023,0.143058,0.143081,0.143115,2111110,922892,570121,46478100,16249600,542282
6642530,4178940,2471650,2365920,450160,1051210,113998,217979,230385,801804,158415,115260,91114.6,96440,56841.2,37239.9,253889,27525,33248.7,23485.9,74411.4,0.00203500000000001,0.019157,0.037419,0.05707,0.073874,0.085935,0.093465,0.097688,0.099891,0.100997,0.101549,0.101828,0.101975,0.102055,0.102101,0.102128,0.102145,0.102156,0.102163,0.102174,2302550,1335290,763065,51300300,15425000,737557
3590420,2149650,3297490,2587690,477867,1306000,109234,240462,256615,979317,268787,83206.9,95746,121194,91142,70864.7,446973,44416.7,50707,35373.3,133422,0.00226400000000002,0.016164,0.028347,0.04059,0.050896,0.058544,0.063719,0.067,0.068998,0.070194,0.070912,0.07135,0.071624,0.0718,0.071917,0.071996,0.072052,0.072092,0.072121,0.072167,2312240,1602780,1088720,55697200,17628200,1066210
4537570,3662600,2266000,2895480,526963,1160170,111751,267305,347563,985879,320883,96409.3,92824.6,146569,70605.8,66106.3,367585,47947.3,54723.8,29768.4,120962,0.00139700000000001,0.013298,0.027824,0.04262,0.053845,0.060652,0.064126,0.065703,0.066377,0.066662,0.066787,0.066844,0.066872,0.066886,0.066895,0.066899,0.066902,0.066904,0.066905,0.066907,2260650,1531120,1130470,52477100,14859300,1109820
3429150,2851290,2282090,1790600,523613,796793,88546.5,143958,126919,450754,125807,36991.8,59393.2,48574.4,34300.5,16658.4,124849,13104.9,12328.2,6712.11,15079.5,0.00379000000000002,0.027751,0.052375,0.080166,0.106234,0.127594,0.143401,0.154217,0.161188,0.165499,0.168104,0.169666,0.17061,0.17119,0.171554,0.171789,0.171945,0.172051,0.172125,0.172236,2109860,836634,474210,48981000,16142200,459318
5486370,2611070,1971490,1663150,362309,978132,99049.3,149516,168716,555942,221635,72665,70766.6,66610.9,40956.9,41427.8,259658,30375.3,31401.7,21071.1,71588.9,0.00209400000000001,0.020269,0.041743,0.064181,0.082242,0.094261,0.101205,0.104856,0.106687,0.107602,0.108069,0.108317,0.108456,0.108538,0.108588,0.10862,0.108641,0.108656,0.108666,0.108682,2216320,1361330,740276,49574900,15057000,706699
3551910,3358570,1569730,1937440,447920,1072480,76687.4,173138,158321,531624,93907,48609.6,46173.9,51785.7,18125,16313.6,126361,11109.3,16601.5,6157.08,17856.7,0.00307299999999999,0.026986,0.050906,0.078302,0.104287,0.125601,0.141171,0.151531,0.157944,0.161718,0.163875,0.165096,0.165792,0.166194,0.166433,0.166578,0.16667,0.16673,0.16677,0.166828,1996120,884629,489751,55060100,16571300,478522
4872150,2794830,1524420,1712570,513962,866970,93596,145362,124933,463156,129482,51460.2,32374.4,42847.5,25443.5,20058.2,123478,12971.3,10884,7355.44,17798.5,0.002328,0.027529,0.055157,0.087693,0.118509,0.143091,0.160124,0.170636,0.176568,0.179718,0.181337,0.18216,0.182584,0.182807,0.182928,0.182996,0.183036,0.183061,0.183076,0.183096,2054570,859406,454261,50248900,16807300,434934
6824800,4102480,1924620,1801500,567884,964755,99946.9,237614,271835,760639,245541,109119,102991,126151,74688.2,56764,389240,49163.3,57856.9,26293.4,126986,0.00156700000000001,0.014171,0.030815,0.048593,0.062842,0.072116,0.077273,0.079841,0.081044,0.0816,0.081863,0.081992,0.08206,0.082097,0.082118,0.082131,0.08214,0.082146,0.08215,0.082156,2398880,1651740,997082,58169300,16038500,950615
5601380,2404440,1442290,1628840,442707,1132100,112652,186475,197356,805090,165013,124137,131016,102214,62915.4,48747.3,407381,38607.7,45525.9,38698.2,104468,0.00303700000000001,0.019084,0.034496,0.050134,0.06319,0.072666,0.078853,0.082583,0.084709,0.085885,0.08653,0.086889,0.087094,0.087215,0.087289,0.087336,0.087367,0.087388,0.087403,0.087425,2024650,1464690,967361,50822900,17632700,921580
8154660,5035730,2237620,3750910,659153,1229530,179271,308823,264054,1242370,254614,148580,152615,134359,80709.7,96247.3,506321,49414.8,63450.3,39813.8,184970,0.00156800000000001,0.010734,0.021077,0.031734,0.040568,0.046917,0.051071,0.053636,0.055178,0.056103,0.056666,0.057019,0.057245,0.057396,0.057499,0.057571,0.057623,0.05766,0.057688,0.057732,3092900,1908140,1347790,50755200,16581700,1337740
5823960,2877620,2213490,1851980,605980,1006070,149611,279640,250309,799726,216067,79272.8,95414,112118,48188.1,49114.3,363453,46465.5,40647.2,22345.7,89651.3,0.00124000000000002,0.014194,0.030842,0.049372,0.064999,0.075732,0.082065,0.08544,0.087146,0.087997,0.088429,0.088656,0.08878,0.088852,0.088895,0.088922,0.08894,0.088952,0.088961,0.088973,2301330,1347420,917087,49751000,17371600,883815
4577520,3470620,2545800,1748180,575544,896301,98388.6,123528,203753,622505,162740,68957.9,79031.2,92158.7,31657,24444.3,219498,24383.3,27168.9,12360.5,44519,0.001447,0.018351,0.037103,0.058782,0.078959,0.094939,0.106096,0.113146,0.117287,0.119611,0.120891,0.121598,0.121997,0.122228,0.122367,0.122453,0.122508,0.122545,0.122571,0.122608,2163330,1139210,669873,47927400,15740700,648289
9338550,3239600,1587490,2298690,490506,1315660,143710,228008,228748,993745,289165,146722,132365,139273,83482.9,81382.3,526162,58405.4,41999.7,37619.5,129672,0.00200500000000001,0.015194,0.028222,0.041704,0.052923,0.060801,0.065607,0.068215,0.06951,0.070118,0.070398,0.070527,0.070589,0.07062,0.070636,0.070644,0.07065,0.070653,0.070655,0.070657,2626910,1518580,1158390,54395500,19829800,1115900
4386990,3372190,2309090,2464440,611095,1053450,198119,219662,298541,1020530,335127,125410,97754.3,154617,125541,55328.7,513699,56035,67070.5,37733,172737,0.001194,0.011418,0.023519,0.036194,0.046484,0.053459,0.057601,0.059848,0.061009,0.061602,0.06191,0.062076,0.06217,0.062225,0.062259,0.062281,0.062296,0.062306,0.062313,0.062324,2545180,1879180,1293140,56607500,16949700,1251470
5550790,3486750,2196490,2204070,601438,878422,306889,243344,195294,668799,188760,101727,60243.2,101063,43228.4,34490.7,256101,27341.9,23165,17073.4,42729.2,0.00239700000000001,0.01984,0.037468,0.057604,0.076602,0.092063,0.103239,0.110575,0.115039,0.117613,0.119052,0.119847,0.120288,0.120537,0.120682,0.120768,0.120821,0.120855,0.120878,0.120909,2100730,1031630,684482,54723700,18850800,660563
